,Ni
14640,"[13953, 14180, 14181, 14183, 14184, 14408, 14409, 14410, 14412, 14413, 14637, 14643, 14864, 14865, 14866, 14869, 15090, 15091, 15314]"
26669,"[26075, 26468]"
6679,"[6390, 6391, 6392, 6487, 6488, 6489, 6580, 6582, 6585, 6676, 6677, 6678, 6679, 6680, 6682, 6772, 6774, 6869, 6870, 6871, 6969]"
9529,"[9068, 9069, 9070, 9221, 9222, 9223, 9224, 9225, 9373, 9374, 9375, 9376, 9377, 9378, 9526, 9527, 9528, 9530, 9531, 9532, 9679, 9680, 9681, 10001]"
57772,"[57429, 57550, 57551]"
38489,"[37962, 37964, 37965, 38220, 38221, 38222, 38223, 38224, 38225, 38486, 38487, 38492, 38756, 38759, 38760, 38762, 39041, 39043, 39323, 39324, 39325]"
11521,"[10928, 11116, 11314, 11315, 11317, 11318, 11518, 11520, 11726, 11727, 11728, 11729, 11933, 11935, 12144, 12145, 12146]"
47575,"[46689, 46691, 46983, 46984, 46985, 46986, 47277, 47282, 47572, 47574, 47575, 47577, 47867, 47868, 47871, 47872, 47873, 48156, 48157, 48158]"
9634,"[9478, 9633, 9785, 9945, 9946, 10104, 10105, 10106]"
24026,"[23818, 23819, 23821, 24023, 24027, 24028, 24029, 24227, 24231, 24431, 24432, 24434, 24435, 24636, 24637]"
12909,"[12234, 12235, 12236, 12457, 12458, 12459, 12460, 12680, 12684, 12685, 12686, 12908, 12909, 12910, 12911, 12912, 13137, 13138, 13139, 13140, 13141, 13142, 13367, 13368, 13369, 13370, 13596, 13598]"
9530,"[9069, 9070, 9071, 9222, 9223, 9224, 9225, 9226, 9374, 9375, 9376, 9377, 9378, 9527, 9528, 9530, 9531, 9532, 9533, 9680, 9681, 10001]"
35861,"[35042, 35043, 35044, 35314, 35315, 35316, 35317, 35318, 35586, 35587, 35589, 35591, 35592, 35858, 35861, 35862, 35863, 35864, 36128, 36130, 36133, 36134, 36402, 36671, 36672]"
16662,"[15988, 15990, 16208, 16209, 16210, 16211, 16212, 16432, 16433, 16435, 16436, 16437, 16661, 16662, 16663, 16665, 16890, 16891, 16892, 17120, 17122, 17351, 17352, 17353]"
33928,"[33117, 33386, 33387, 33388, 33654, 33655, 33656, 33657, 33658, 33659, 33660, 33925, 33926, 33928, 33929, 33930, 34198, 34199, 34200, 34201, 34471, 34472, 34473, 34745, 34747]"
58262,"[58264, 58265, 58374, 58480, 58482, 58591]"
47964,"[47078, 47079, 47372, 47373, 47374, 47375, 47376, 47666, 47667, 47668, 47670, 47671, 47672, 47961, 47962, 47963, 47964, 47965, 47966, 47967, 48248, 48249, 48250, 48251, 48252, 48253, 48254, 48533, 48534, 48535, 48536, 48537, 48817, 48818]"
11467,"[10874, 10876, 11060, 11061, 11062, 11063, 11064, 11260, 11261, 11263, 11264, 11265, 11464, 11465, 11467, 11468, 11469, 11670, 11671, 11672, 11674, 11675, 11676, 11878, 11879, 11880, 11881, 11882, 12091, 12092]"
17735,"[17037, 17038, 17039, 17267, 17268, 17270, 17498, 17499, 17500, 17501, 17503, 17504, 17733, 17734, 17736, 17737, 17972, 17973, 17974, 17975, 17976, 17977, 18213, 18214, 18215, 18216, 18456, 18457]"
38779,"[37982, 37983, 37984, 38245, 38506, 38509, 38510, 38511, 38512, 38777, 38779, 38780, 38781, 38782, 39058, 39059, 39060, 39061, 39062, 39063, 39342, 39345]"
16542,"[16090, 16091, 16092, 16311, 16312, 16313, 16314, 16315, 16316, 16539, 16540, 16542, 16544, 16545, 16768, 16769, 16770, 16771, 16772, 16773, 16774, 16999, 17001, 17002, 17003, 17232, 17233]"
6292,"[5999, 6096, 6097, 6195, 6196, 6291, 6292, 6293, 6294, 6295, 6386, 6387, 6388, 6390, 6391, 6482, 6483, 6579, 6580]"
10877,"[10365, 10534, 10699, 10700, 10701, 10702, 10703, 10704, 10705, 10874, 10876, 10877, 10878, 10879, 10880, 11061, 11062, 11063, 11064, 11066, 11263, 11264, 11265, 11267, 11468, 11469]"
46186,"[45889, 45891, 45892, 45893, 45894, 46183, 46184, 46185, 46186, 46187, 46188, 46189, 46480, 46481, 46484, 46777, 46778, 46779, 46780, 47072, 47074]"
20421,"[19685, 19686, 19930, 19932, 19933, 20175, 20177, 20178, 20418, 20420, 20664, 20666, 20670, 20910, 20911, 20912, 20913, 20914, 21154, 21156]"
60532,"[60392, 60461]"
60465,[60392]
60397,[]
60467,[]
60464,"[60392, 60461]"
60600,[]
60535,[]
60466,[]
60534,[]
60533,[]
4839,"[4484, 4485, 4601, 4602, 4604, 4605, 4719, 4720, 4721, 4722, 4725, 4837, 4840, 4842, 4944, 4945, 4947, 4948, 4950, 5053, 5054, 5055, 5056, 5159, 5160, 5161]"
33440,"[32635, 32899, 32900, 33169, 33170, 33171, 33437, 33439, 33441, 33709, 33712, 33713, 33983, 34253, 34254]"
38849,"[38052, 38054, 38311, 38312, 38314, 38315, 38576, 38577, 38578, 38579, 38580, 38581, 38846, 38847, 38848, 39128, 39129, 39130, 39131, 39132, 39412, 39413, 39414, 39415, 39416, 39697, 39698]"
40864,"[39997, 39998, 40282, 40286, 40571, 40573, 40574, 40862, 40867, 41153, 41157, 41159, 41448, 41449, 41740, 41741]"
34252,"[33439, 33709, 33983, 34253, 34254, 34255, 34525, 34526, 34527, 34798, 35072]"
7389,"[7073, 7174, 7176, 7178, 7278, 7281, 7282, 7499]"
57946,"[57616, 57617, 57618, 57727, 57729, 57836, 57837, 57945, 57947, 57948, 57949, 58055, 58056, 58058, 58161, 58163, 58165, 58271]"
5480,"[5165, 5166, 5270, 5272, 5273, 5373, 5375, 5376, 5378, 5379, 5477, 5479, 5480, 5482, 5483, 5579, 5581, 5582, 5583, 5584, 5680, 5681, 5682, 5684, 5781, 5782]"
26470,"[25875, 26075, 26468]"
15465,"[14795, 14796, 15019, 15021, 15245, 15462, 15465, 15466, 15467, 15683, 15684, 15686, 15906, 16127]"
21186,"[20946, 21188, 21189, 21426, 21427, 21430, 21431, 21667, 21668, 21670, 21910]"
45235,"[44367, 44368, 44369, 44657, 44658, 44943, 44944, 44946, 44948, 44949, 45232, 45234, 45235, 45236, 45237, 45238, 45522, 45523, 45526, 45527, 45816, 45817, 45820]"
37627,"[36830, 37097, 37359, 37360, 37361, 37362, 37363, 37364, 37625, 37629, 37888, 37889, 37890, 38150]"
26469,"[25875, 26075, 26466, 26468]"
35049,"[34504, 34773, 34774, 35046, 35047, 35048, 35049, 35050, 35319, 35320, 35321, 35322, 35323, 35593, 35594, 35595, 35596, 35597, 35867, 35868]"
9573,"[9113, 9114, 9265, 9266, 9268, 9269, 9417, 9419, 9421, 9422, 9423, 9570, 9571, 9572, 9573, 9574, 9575, 9576, 9723, 9724, 9725, 9727, 9882, 9886]"
39132,"[38314, 38315, 38578, 38579, 38580, 38581, 38847, 38848, 39129, 39130, 39131, 39132, 39412, 39413, 39414, 39415, 39416, 39697, 39698, 39700, 39984]"
58701,"[58480, 58482, 58591, 58593, 58702, 58703, 58704, 58811, 58812, 58813, 58815, 58922, 58923, 58924, 58925, 59026, 59027, 59028]"
18518,"[17795, 17797, 18033, 18035, 18037, 18273, 18274, 18275, 18276, 18277, 18278, 18515, 18517, 18518, 18519, 18520, 18760, 18761, 18762, 18763, 18764, 19005, 19006, 19007, 19008, 19009, 19253]"
16544,"[16090, 16091, 16092, 16313, 16314, 16315, 16316, 16318, 16542, 16544, 16545, 16770, 16771, 16772, 16773, 16774, 16776, 17001, 17002, 17003, 17004, 17233, 17234, 17235]"
36549,"[35738, 36008, 36009, 36010, 36011, 36276, 36277, 36278, 36280, 36281, 36282, 36546, 36547, 36548, 36549, 36551, 36552, 36816, 36817, 36818, 36819, 36820, 36821, 37085, 37087, 37088, 37351, 37352]"
57664,"[57429, 57550, 57551]"
17395,"[16705, 16932, 16934, 17161, 17162, 17163, 17164, 17165, 17166, 17395, 17396, 17397, 17398, 17625, 17862]"
13318,"[12638, 12860, 12861, 12862, 12864, 13086, 13087, 13088, 13089, 13090, 13091, 13315, 13316, 13317, 13318, 13319, 13320, 13321, 13545, 13546, 13547, 13548, 13549, 13550, 13551, 13775, 13777, 14004]"
11881,"[11263, 11264, 11265, 11467, 11468, 11469, 11671, 11672, 11674, 11675, 11676, 11677, 11878, 11879, 11880, 11881, 11882, 11883, 11884, 12091, 12092, 12093, 12094, 12095, 12308, 12309, 12310, 12311, 12312, 12532, 12533, 12534]"
39590,"[38741, 38742, 39021, 39025, 39309, 39589, 39590, 39591, 39872, 39873, 39877, 40159, 40161, 40163, 40449, 40451]"
6581,"[6292, 6293, 6294, 6387, 6388, 6390, 6391, 6482, 6483, 6487, 6488, 6578, 6579, 6580, 6582, 6674, 6675, 6676, 6677, 6678, 6679, 6680, 6771, 6772, 6774, 6869]"
47541,"[46656, 46949, 46950, 46953, 47243, 47244, 47245, 47249, 47538, 47539, 47540, 47542, 47544, 47833, 47834, 47835, 47836, 47838, 47839, 48121, 48122, 48123, 48408]"
26668,"[26466, 26468]"
48714,"[47861, 47862, 48146, 48147, 48148, 48149, 48430, 48431, 48432, 48433, 48434, 48711, 48712, 48714, 48715, 48716, 48997, 49279]"
17164,"[16703, 16705, 16931, 16932, 16934, 17161, 17162, 17163, 17164, 17165, 17166, 17395, 17396, 17397, 17398, 17625, 17862]"
57835,"[57491, 57616, 57617, 57725, 57727, 57729, 57833, 57836, 57837, 57945, 57947, 58055, 58161]"
14646,"[13959, 14419, 14643, 14644, 14645, 14649, 14869, 14870, 14871, 14873, 15096, 15097, 15319, 15320]"
36385,"[35573, 35574, 35843, 35847, 36113, 36114, 36115, 36116, 36117, 36383, 36384, 36385, 36386, 36388, 36652, 36653, 36654, 36655, 36656, 36657, 36658, 36920, 36921, 36922, 36923, 37188, 37189]"
37577,"[37046, 37047, 37310, 37312, 37315, 37574, 37575, 37576, 37579, 37580, 37838, 37839, 37840, 37841, 38097, 38098, 38099, 38100, 38101, 38358, 38359, 38360]"
47259,"[46671, 46964, 46967, 47258, 47260, 47555, 47556, 48135]"
55734,"[55156, 55356, 55358, 55359, 55550, 55553, 55734, 55736, 55906, 55909, 55911, 56081]"
1552,"[1483, 1484, 1485, 1486, 1551, 1552, 1553, 1554, 1620, 1622, 1689, 1690, 1691, 1761, 1762, 1763]"
41846,"[40970, 40971, 41260, 41261, 41263, 41264, 41554, 41556, 41557, 41843, 41845, 41846, 41848, 41849, 42141, 42433]"
13071,"[12396, 12397, 12398, 12618, 12619, 12842, 12843, 12845, 12846, 12847, 13069, 13070, 13071, 13072, 13073, 13299, 13300, 13301, 13302, 13303, 13530, 13533, 13758, 13759, 13760]"
11884,"[11267, 11469, 11471, 11473, 11674, 11675, 11676, 11677, 11678, 11679, 11680, 11881, 11882, 11883, 11884, 11885, 11887, 12092, 12093, 12094, 12095, 12096, 12098, 12311, 12312, 12313, 12314, 12315, 12535, 12536, 12537]"
50709,"[49856, 50140, 50142, 50143, 50423, 50427, 50428, 50710, 50711, 50712, 50989, 50994, 50995, 51271, 51272, 51273, 51274, 51275, 51551, 51552]"
39069,"[38250, 38251, 38252, 38517, 38518, 38784, 39067, 39069, 39070, 39071, 39072, 39350, 39351, 39353, 39354, 39355, 39635, 39636, 39637, 39638, 39921]"
10374,"[9891, 10049, 10050, 10053, 10208, 10209, 10371, 10372, 10373, 10374, 10375, 10541, 10542, 10543, 10711, 10712, 10713, 10888]"
5261,"[4941, 4942, 4943, 5048, 5049, 5050, 5051, 5152, 5153, 5156, 5157, 5158, 5258, 5259, 5260, 5261, 5262, 5263, 5363, 5364, 5365, 5366, 5367, 5368, 5369, 5471, 5472, 5571, 5572, 5573]"
57837,"[57616, 57617, 57618, 57725, 57727, 57729, 57731, 57836, 57837, 57945, 57947, 57948, 57949, 58055, 58056, 58163]"
34625,"[33808, 33809, 33810, 34078, 34079, 34080, 34081, 34082, 34349, 34350, 34351, 34352, 34353, 34354, 34355, 34622, 34623, 34624, 34625, 34626, 34627, 34628, 34895, 34896, 34897, 34898, 34899, 34900, 34901, 35169, 35170, 35171, 35172, 35173, 35443, 35445]"
49596,"[49031, 49032, 49033, 49034, 49311, 49312, 49313, 49314, 49315, 49316, 49317, 49594, 49595, 49597, 49598, 49599, 49879, 49881, 49883, 50162, 50165, 50448, 50449]"
11978,"[11564, 11771, 11772, 11773, 11977, 11978, 11979, 11980, 11981, 12186, 12188, 12191, 12192, 12406, 12407, 12409, 12630, 12631]"
6372,"[6080, 6082, 6178, 6179, 6181, 6273, 6275, 6276, 6277, 6278, 6279, 6370, 6371, 6372, 6373, 6374, 6465, 6468, 6469, 6470, 6471, 6562, 6563, 6564, 6565, 6566, 6659, 6661]"
58371,"[58264, 58265, 58374, 58480, 58482, 58591]"
5582,"[5270, 5272, 5375, 5376, 5378, 5477, 5479, 5480, 5482, 5483, 5579, 5581, 5582, 5583, 5584, 5679, 5680, 5681, 5682, 5684, 5685, 5780, 5781, 5782, 5881, 5882]"
26471,"[26075, 26468]"
51849,"[51010, 51011, 51012, 51290, 51291, 51293, 51294, 51568, 51569, 51570, 51571, 51572, 51573, 51574, 51847, 51848, 51849, 51851, 51852, 52121, 52122, 52123, 52124, 52125, 52126, 52391, 52392, 52393, 52394, 52395, 52659, 52660]"
37365,"[36561, 36562, 36563, 36830, 37097, 37101, 37102, 37362, 37363, 37364, 37368, 37629, 37889, 37890]"
39332,"[38496, 38497, 38765, 38766, 38767, 39048, 39049, 39050, 39052, 39329, 39332, 39335, 39613, 39617, 39619, 39898, 39901, 39902, 40187, 40188]"
28099,"[27651, 27652, 27653, 27654, 27877, 28101, 28327, 28328, 28552, 28554, 28555, 28782]"
17627,"[16934, 17162, 17163, 17164, 17165, 17166, 17395, 17396, 17397, 17398, 17625, 17862]"
6138,"[5841, 5842, 5939, 6039, 6040, 6041, 6042, 6135, 6136, 6137, 6138, 6426]"
6777,"[6488, 6489, 6585, 6587, 6678, 6679, 6680, 6682, 6684, 6774, 6779, 6869, 6870, 6871, 6873, 6874, 6969, 7068, 7069, 7070]"
5023,"[4806, 4807, 4808, 4809, 4913, 4914, 4915, 4917, 4919, 5020, 5023, 5024, 5126, 5130, 5132, 5236, 5237]"
17513,"[17048, 17049, 17278, 17510, 17744, 17745, 17746, 17749, 17984, 17985]"
50448,"[49595, 49597, 49879, 49881, 50161, 50162, 50165, 50167, 50445, 50446, 50448, 50449, 50450, 50729, 50731, 50732, 50733, 50735, 51015, 51016, 51017, 51296]"
37888,"[37097, 37360, 37361, 37362, 37363, 37364, 37625, 37629, 37888, 37889, 37890, 38146, 38150, 38411, 38675]"
42439,"[41562, 41563, 41855, 42146, 42148, 42149, 42732, 42735, 42737, 43028, 43322]"
23036,"[22566, 22569, 22570, 22802, 22803, 22804, 22805, 22806, 23033, 23036, 23037, 23038, 23039, 23261, 23262, 23263, 23264, 23265, 23483, 23485, 23700, 23701, 23702]"
34007,"[33195, 33465, 33466, 33468, 33733, 33734, 33736, 33738, 34004, 34005, 34006, 34007, 34277, 34278, 34279, 34280, 34281, 34550, 34551, 34552, 34554, 34826]"
43122,"[42238, 42531, 42532, 42533, 42826, 42827, 42829, 43119, 43121, 43122, 43123, 43124, 43406, 43408, 43411, 43412, 43695, 43697, 43698]"
14868,"[14183, 14184, 14185, 14412, 14413, 14643, 14644, 14645, 14865, 14866, 14869, 14870, 14871, 15090, 15091, 15094, 15096, 15314, 15317, 15539]"
47833,"[46947, 46948, 46949, 47242, 47243, 47244, 47245, 47535, 47536, 47538, 47539, 47540, 47832, 47833, 47834, 47835, 47836, 48117, 48118, 48120, 48121, 48122, 48123, 48403, 48405, 48687]"
46652,"[45766, 45767, 46060, 46355, 46357, 46358, 46359, 46649, 46651, 46652, 46653, 46944, 46945, 46946, 46947, 46948, 46949, 46950, 47240, 47242, 47243, 47244, 47536, 47538]"
43561,"[42983, 43273, 43275, 43559, 43560, 43564, 43846, 44426]"
6177,"[5881, 5882, 5978, 5980, 5981, 6076, 6077, 6079, 6080, 6082, 6174, 6175, 6178, 6179, 6272, 6273, 6275, 6276, 6277, 6368, 6370, 6371, 6372, 6465]"
17163,"[16475, 16702, 16703, 16705, 16930, 16931, 16932, 16934, 17160, 17161, 17162, 17163, 17164, 17165, 17166, 17395, 17396, 17397, 17625]"
18031,"[17556, 17557, 17559, 17790, 17791, 17794, 17795, 18030, 18031, 18032, 18033, 18271, 18273, 18274, 18275, 18513, 18514, 18515, 18759, 18760]"
5126,"[4804, 4805, 4806, 4911, 4912, 4913, 4914, 4915, 5017, 5018, 5019, 5020, 5023, 5126, 5230, 5231, 5232, 5335, 5336, 5337]"
5234,"[4914, 4915, 5020, 5023, 5024, 5126, 5130, 5231, 5232, 5236, 5237, 5336, 5337, 5342, 5445, 5546]"
19400,"[18664, 18665, 18666, 18908, 18909, 18910, 18911, 19154, 19155, 19397, 19398, 19399, 19400, 19645, 19646, 19647, 19892]"
12834,"[12167, 12385, 12386, 12607, 12609, 12831, 12833, 12835, 12837, 13057, 13060, 13061, 13062, 13288, 13290, 13292, 13520, 13521]"
57660,"[57426, 57427, 57548, 57549, 57550, 57551, 57658, 57659, 57766]"
5404,"[5191, 5297, 5298, 5302, 5403, 5406, 5407, 5505, 5608, 5709]"
3783,"[3534, 3536, 3657, 3658, 3659, 3661, 3780, 3781, 3782, 3784, 3785, 3786, 3903, 3904, 3905, 3906, 3907, 3909, 4026, 4027, 4029, 4148, 4149]"
49579,"[48735, 49013, 49014, 49015, 49016, 49294, 49299, 49300, 49576, 49578, 49579, 49580, 49581, 49860, 49861, 49862, 49863, 49864, 49866, 50145, 50146, 50147, 50149, 50430, 50431]"
19164,"[18429, 18430, 18431, 18673, 18674, 18675, 18676, 18677, 18916, 18917, 18918, 18920, 18921, 18922, 19161, 19166, 19167, 19408, 19409, 19411, 19412, 19413, 19655, 19656, 19657, 19658, 19903, 19904]"
34888,"[34069, 34070, 34071, 34340, 34341, 34342, 34343, 34344, 34613, 34614, 34615, 34616, 34617, 34618, 34885, 34886, 34887, 34888, 34889, 34890, 34891, 35158, 35160, 35161, 35162, 35163, 35164, 35432, 35433, 35434, 35435, 35436, 35706, 35707]"
14472,"[13787, 13788, 14013, 14014, 14016, 14017, 14240, 14241, 14242, 14244, 14245, 14469, 14470, 14471, 14472, 14473, 14475, 14699, 14701, 14704, 14927, 14929, 15151, 15152, 15153]"
57994,"[57778, 57997, 58105, 58211, 58319]"
2903,"[2653, 2654, 2655, 2656, 2657, 2776, 2778, 2779, 2781, 2782, 2900, 2901, 2902, 2903, 2904, 2905, 2906, 3026, 3027, 3028, 3029, 3030, 3031, 3152, 3153, 3154, 3155, 3276, 3277]"
38222,"[37439, 37440, 37699, 37700, 37959, 37962, 37964, 37965, 38219, 38220, 38221, 38222, 38223, 38224, 38225, 38485, 38486, 38487, 38756, 38759, 38760, 39041]"
6468,"[6178, 6179, 6275, 6276, 6277, 6278, 6370, 6371, 6372, 6373, 6374, 6465, 6468, 6469, 6470, 6471, 6562, 6563, 6564, 6565, 6566, 6567, 6659, 6661, 6662, 6755, 6756]"
17628,"[16934, 17163, 17164, 17165, 17166, 17395, 17396, 17397, 17398, 17399, 17625, 17631, 17862]"
6969,"[6679, 6680, 6774, 6869, 6870, 6871, 6873, 6874, 6969, 7065, 7068, 7069, 7070, 7071, 7168, 7169, 7171, 7276]"
10372,"[9888, 10047, 10048, 10049, 10050, 10206, 10207, 10208, 10209, 10369, 10370, 10371, 10372, 10373, 10374, 10375, 10537, 10541, 10542, 10543, 10711, 10712, 10884, 10885]"
57556,"[57670, 57778]"
49020,"[48455, 48456, 48737, 48738, 48741, 48742, 49020, 49021, 49022, 49299, 49300, 49301, 49302, 49304, 49305, 49867, 49868, 49869]"
26274,[26075]
26273,"[25875, 26075, 26468]"
50913,"[50344, 50627, 50628, 50629, 50630, 50631, 50633, 50910, 50912, 50913, 50914, 51192, 51193, 51473, 51475, 51750, 51751, 51752]"
47576,"[46691, 46984, 46985, 46986, 46988, 47282, 47284, 47574, 47575, 47577, 47868, 47871, 47872, 47873, 48156, 48157, 48158, 48160, 48443]"
57610,[57214]
57885,"[57778, 57779, 57997]"
37442,"[36644, 37174, 37176, 37179, 37439, 37440, 37442, 37444, 37700, 37706, 37962, 37964, 37965, 37966, 38223, 38224, 38225]"
38150,"[37362, 37363, 37364, 37629, 37888, 37889, 37890, 38150, 38411, 38413, 38675, 38677, 38946, 38947]"
18722,"[18234, 18235, 18236, 18237, 18477]"
39435,"[38601, 38872, 39149, 39434, 39435, 39436, 39437, 39718, 39719, 39721, 40001, 40004, 40289]"
60614,"[60478, 60479, 60480, 60546, 60547, 60548, 60549, 60550, 60613, 60614, 60615, 60617, 60675, 60676, 60677, 60678, 60679, 60680, 60735, 60736, 60737, 60738, 60793, 60794, 60795]"
57776,"[57670, 57778, 57779]"
26670,"[26075, 26468]"
44974,"[44107, 44108, 44397, 44398, 44683, 44685, 44687, 44688, 44971, 44974, 44975, 44976, 44977, 45260, 45262, 45264, 45265, 45266, 45551, 45552, 45553, 45554, 45845, 45846, 45847]"
41146,"[40273, 40274, 40275, 40561, 40562, 40564, 40565, 40851, 40853, 40857, 41144, 41145, 41146, 41147, 41436, 41438, 41439, 41729, 41730, 41731, 41732, 42021, 42022, 42023]"
27014,"[26410, 26411, 26608, 26609, 26610, 26808, 27013, 27014, 27016, 27222, 27426, 27427, 27429, 27430, 27643, 27645]"
17630,"[17165, 17166, 17168, 17395, 17396, 17397, 17398, 17399, 17400, 17401, 17631, 17632, 17633, 17862, 17866]"
61178,"[61178, 61219, 61258]"
26411,"[25817, 26016, 26211, 26213, 26214, 26215, 26408, 26409, 26410, 26411, 26607, 26608, 26609, 26610, 26808, 27013, 27014]"
37084,"[36276, 36277, 36278, 36545, 36546, 36547, 36548, 36549, 36815, 36816, 36817, 36818, 36819, 36820, 37081, 37082, 37083, 37085, 37087, 37348, 37350, 37351, 37352, 37616, 37876, 37877]"
45496,"[44628, 44915, 44916, 44917, 44918, 44919, 45205, 45206, 45207, 45209, 45493, 45494, 45495, 45497, 45499, 45786, 45789, 45791, 45792, 46081, 46082, 46084, 46380]"
37847,"[37054, 37319, 37320, 37323, 37584, 37586, 37587, 37588, 37589, 37844, 37845, 37847, 37849, 37850, 38105, 38106, 38107, 38108, 38110, 38366, 38367, 38368, 38370, 38634]"
44495,"[43627, 43915, 43917, 44207, 44208, 44494, 44497, 44498, 44783]"
17266,"[16575, 16576, 16577, 16803, 16804, 16806, 17033, 17034, 17035, 17037, 17038, 17263, 17266, 17267, 17268, 17495, 17496, 17497, 17498, 17499, 17500, 17501, 17730, 17731, 17733, 17734, 17970, 17972]"
40746,"[39878, 39880, 40165, 40167, 40168, 40452, 40453, 40456, 40457, 40458, 40744, 40747, 41035, 41037, 41038, 41039, 41041, 41328, 41330, 41331, 41332, 41621, 41622, 41623]"
46085,"[45207, 45209, 45497, 45499, 45500, 45789, 45791, 45792, 45794, 46082, 46084, 46086, 46087, 46380, 46381, 46382, 46384, 46675, 46678, 46679, 46971, 46973]"
40862,"[39995, 40282, 40571, 40573, 40574, 40859, 40860, 40862, 41152, 41153, 41157, 41444, 41448]"
12723,"[12056, 12057, 12058, 12275, 12276, 12277, 12495, 12496, 12497, 12498, 12499, 12500, 12501, 12720, 12721, 12722, 12723, 12724, 12725, 12726, 12946, 12947, 12948, 12949, 12950, 12951, 12952, 13177, 13178, 13179, 13180, 13408, 13409, 13410]"
14508,"[14048, 14051, 14052, 14278]"
6204,"[5909, 6008, 6009, 6107, 6108, 6109, 6201, 6204, 6205, 6206, 6207, 6298, 6300, 6303, 6395, 6396, 6397, 6398, 6492, 6493, 6494]"
38753,"[37956, 37957, 37958, 38219, 38482, 38483, 38484, 38485, 38486, 38750, 38751, 38752, 38754, 38755, 38756, 39032, 39034, 39035, 39036, 39037, 39316, 39317, 39318, 39319, 39320]"
18084,"[17378, 17610, 17611, 17613, 17844, 17845, 18322]"
47907,"[47022, 47319, 47904, 47905, 47906, 47910, 48196, 48759]"
41425,"[40549, 40551, 40839, 40840, 40841, 40842, 40843, 41132, 41133, 41134, 41136, 41422, 41423, 41424, 41425, 41427, 41428, 41714, 41715, 41716, 41717, 41719, 41720, 42007, 42008, 42009, 42010]"
16767,"[16310, 16311, 16312, 16535, 16537, 16538, 16539, 16540, 16765, 16766, 16767, 16768, 16769, 16770, 16995, 16996, 16997, 16999, 17226, 17227, 17228, 17229, 17230, 17459, 17460, 17461]"
32651,"[31888, 31889, 32140, 32391, 32392, 32393, 32394, 32648, 32649, 32650, 32651, 32654, 32913, 32914, 32915, 32916, 32918, 33183, 33185, 33186, 33187, 33454, 33455]"
57352,"[57071, 57073, 57214]"
28782,"[28327, 28328, 28552, 28554, 28555, 28557, 28779, 28780, 28782, 28784, 28785, 29012, 29235, 29237, 29238, 29239, 29468, 29470]"
4742,"[4385, 4502, 4503, 4504, 4505, 4506, 4620, 4621, 4622, 4624, 4625, 4626, 4739, 4740, 4741, 4742, 4743, 4744, 4745, 4856, 4857, 4859, 4860, 4861, 4862, 4966, 4967, 4968, 4969, 5074, 5075]"
23037,"[22330, 22569, 22570, 22571, 22803, 22804, 22805, 22806, 23036, 23037, 23038, 23039, 23040, 23261, 23262, 23263, 23264, 23265, 23266, 23483, 23485, 23487, 23701, 23702, 23703]"
