,Ni
8910,"[8600, 8909, 8913, 9066, 9067, 9068, 9218, 9220, 9221, 9371, 9373]"
36677,"[35867, 35868, 36135, 36136, 36137, 36138, 36139, 36404, 36405, 36406, 36407, 36408, 36409, 36410, 36676, 36677, 36678, 36679, 36680, 36942, 36946, 37208, 37209, 37210, 37211, 37212, 37475, 37476]"
33146,"[33143, 33145, 33413, 33414, 33415, 33416, 33418, 33686, 33687, 33957]"
34834,"[34015, 34017, 34290, 34559, 34560, 34561, 34562, 34563, 34564, 34831, 34832, 34833, 34834, 34835, 34836, 34837, 35106, 35107, 35109, 35110, 35380, 35381, 35382, 35654]"
6809,"[6522, 6618, 6620, 6715, 6716, 6717, 6810, 6812, 7109]"
35607,"[35876, 36147, 36419]"
12090,"[11465, 11467, 11670, 11671, 11672, 11674, 11876, 11878, 11879, 11880, 11881, 11882, 12087, 12088, 12091, 12092, 12093, 12305, 12306, 12308, 12309, 12310, 12311, 12529, 12530, 12532, 12533, 12755, 12756]"
11518,"[11111, 11113, 11311, 11313, 11314, 11315, 11317, 11515, 11516, 11517, 11518, 11520, 11723, 11726, 11727, 11931, 11933, 12141, 12142]"
53192,"[52663, 52926, 52929, 53189, 53192, 53194, 53451, 53452, 53453, 53455, 53457, 53710, 53711, 53712, 53713, 53959]"
39690,"[38841, 38842, 39121, 39123, 39403, 39404, 39405, 39407, 39408, 39409, 39689, 39690, 39691, 39692, 39693, 39971, 39973, 39974, 39975, 39976, 40259, 40260, 40261, 40262, 40549, 40551]"
32914,"[32137, 32391, 32392, 32393, 32394, 32648, 32649, 32650, 32651, 32913, 32914, 32915, 32916, 33181, 33182, 33183, 33185, 33186, 33451, 33452, 33453, 33454, 33455, 33722, 33723, 33724]"
12125,"[11709, 11917, 12126, 12127, 12345, 12346, 12567, 12568, 12790]"
56537,"[56030, 56200, 56201, 56202, 56203]"
22337,"[21613, 21614, 21615, 21853, 21854, 21855, 21856, 21857, 22093, 22094, 22095, 22096, 22097, 22098, 22099, 22334, 22335, 22336, 22337, 22338, 22575, 22576, 22577, 22578, 22812, 22813, 22814, 22816, 23044]"
4694,"[4339, 4455, 4457, 4458, 4572, 4573, 4574, 4576, 4577, 4578, 4693, 4695, 4696, 4697, 4808, 4809, 4811, 4813, 4814, 4917, 4919]"
7530,"[7420, 7533, 7645, 7649, 7900, 7901]"
8447,"[8160, 8301, 8305, 8445, 8449, 8595, 8596, 8600, 8750, 8904, 8905, 8906]"
44291,"[43424, 43426, 43711, 43712, 43713, 43999, 44000, 44001, 44004, 44005, 44289, 44290, 44292, 44293, 44580, 44582, 44867, 44868, 44869, 45158]"
9355,"[9200, 9205, 9358, 9510, 9511, 9662, 9663, 9820]"
6274,"[5980, 5981, 6077, 6079, 6080, 6174, 6175, 6178, 6179, 6272, 6273, 6275, 6276, 6277, 6367, 6368, 6370, 6371, 6372, 6373, 6465, 6468, 6562, 6563]"
38735,"[38462, 38463, 38464, 38468, 38732, 38733, 38734, 38736, 38738, 39019, 39298, 39299, 39583]"
22813,"[22094, 22095, 22096, 22334, 22335, 22336, 22337, 22338, 22573, 22575, 22576, 22577, 22578, 22810, 22812, 22813, 22814, 22816, 23041, 23042, 23043, 23044, 23268, 23269, 23271, 23491]"
59358,"[59043, 59147, 59148, 59149, 59150, 59251, 59252, 59253, 59254, 59255, 59256, 59356, 59357, 59358, 59359, 59360, 59361, 59460, 59461, 59463, 59464, 59465, 59466, 59566, 59567, 59568, 59570, 59674]"
37173,"[36638, 36639, 36640, 36904, 36906, 36907, 36908, 37170, 37171, 37173, 37174, 37176, 37437, 37439, 37440, 37697, 37698, 37699, 37700, 37959]"
45376,"[44797, 45084, 45374, 45376, 45667, 45669, 45961, 45963, 46258, 46259]"
11911,[]
44866,"[43999, 44000, 44289, 44290, 44574, 44580, 44867, 44868, 44869, 45152, 45153, 45154, 45155, 45156, 45158, 45443, 45444, 45445, 45446, 45737, 45738]"
37944,"[37157, 37684, 37943, 37944, 37945, 37946, 38202, 38204, 38205, 38468, 38470, 38472, 38739, 38741]"
32578,"[31815, 31817, 32065, 32066, 32068, 32069, 32319, 32320, 32321, 32322, 32323, 32324, 32575, 32576, 32579, 32580, 32841, 32843, 32844, 32845, 32846, 33110, 33111, 33113, 33114, 33382, 33383]"
33196,"[32404, 32405, 32660, 32661, 32662, 32924, 32926, 33193, 33194, 33195, 33198, 33465, 33466, 33468, 33469, 33734, 33736, 33738, 34006, 34007]"
10088,"[10245, 10246]"
9062,"[8600, 8750, 8904, 8905, 8906, 8909, 9059, 9213, 9216, 9218, 9367, 9368, 9369, 9370, 9371, 9522, 9523]"
45726,"[44854, 44855, 45142, 45143, 45430, 45432, 45434, 45436, 45724, 45725, 45726, 45728, 45729, 46018, 46020, 46021, 46022, 46316]"
61214,"[61097, 61178]"
34835,"[34017, 34018, 34290, 34559, 34560, 34561, 34562, 34563, 34564, 34565, 34832, 34833, 34834, 34835, 34836, 34837, 34838, 35106, 35107, 35109, 35110, 35111, 35380, 35381, 35382, 35383, 35654]"
6106,"[5808, 5909, 5910, 6008, 6009, 6107, 6108, 6109, 6201, 6204, 6205, 6206, 6207, 6300, 6303, 6396, 6397, 6398]"
8619,"[8184, 8185, 8323, 8324, 8325, 8326, 8327, 8466, 8469, 8470, 8471, 8472, 8619, 8621, 8622, 8770, 8772, 8773, 8925, 8926, 8927, 8928, 8929, 9081, 9082]"
12944,"[12269, 12270, 12271, 12491, 12492, 12493, 12494, 12495, 12715, 12717, 12718, 12720, 12721, 12941, 12942, 12943, 12944, 12945, 12946, 12947, 13171, 13172, 13174, 13175, 13176, 13177, 13402, 13403, 13404, 13405, 13406, 13631, 13632, 13633]"
7976,"[7605, 7606, 7720, 7722, 7723, 7844, 7845, 7974, 8106]"
58249,"[57925, 58032, 58033, 58034, 58035, 58139, 58140, 58141, 58247, 58248, 58355, 58356, 58357]"
47552,"[46964, 47258, 47260, 47549, 47550, 47555, 47844, 47845, 47846, 48133, 48134, 48135, 48418, 48419]"
53454,"[52929, 53189, 53192, 53194, 53451, 53452, 53453, 53455, 53457, 53710, 53711, 53712, 53713, 53715, 53958, 53959, 54194, 54195]"
48971,"[48123, 48408, 48409, 48687, 48689, 48690, 48968, 48969, 48971, 48972, 49250, 49251, 49252, 49256, 49533, 49534, 49535, 49818]"
48712,"[47858, 48144, 48146, 48147, 48148, 48430, 48431, 48432, 48433, 48711, 48712, 48714, 48715, 49556]"
29709,"[29006, 29233, 29235, 29463, 29465, 29466, 29467, 29468, 29706, 29708, 29709, 29710, 29711, 29949, 29950, 29951, 29953, 29954, 30194, 30433]"
5369,"[5051, 5053, 5156, 5157, 5158, 5159, 5160, 5261, 5262, 5263, 5266, 5267, 5366, 5367, 5368, 5369, 5370, 5371, 5372, 5471, 5472, 5474, 5475, 5476, 5573, 5574, 5575, 5576, 5577, 5674, 5675, 5676]"
53069,"[53332, 53587]"
6504,"[6311, 6597]"
36385,"[35573, 35574, 35843, 35847, 36113, 36114, 36115, 36116, 36117, 36383, 36384, 36385, 36386, 36388, 36652, 36653, 36654, 36655, 36656, 36657, 36658, 36920, 36921, 36922, 36923, 37188, 37189]"
17157,"[16471, 16696, 16697, 16699, 16700, 16924, 16928, 16929, 16930, 17156, 17158, 17159, 17160, 17385, 17389, 17390]"
19209,[19452]
55459,"[55061, 55064, 55266, 55267, 55461, 55647]"
7642,"[7645, 8029]"
25953,"[26148, 26149, 26547]"
37201,"[36397, 36666, 36667, 36669, 36932, 36934, 36935, 36936, 36937, 37198, 37199, 37200, 37463, 37464, 37465, 37466, 37467, 37468, 37469, 37725, 37726, 37727, 37728, 37729, 37987, 37988]"
4144,"[3777, 3778, 3779, 3899, 3900, 3903, 4020, 4021, 4024, 4025, 4026, 4141, 4142, 4143, 4144, 4145, 4146, 4261, 4262, 4263, 4264, 4265, 4266, 4267, 4381, 4382, 4383, 4384, 4385, 4501, 4502]"
5341,"[5023, 5024, 5130, 5132, 5236, 5237, 5239, 5342, 5343, 5445, 5446, 5447, 5448, 5546, 5547, 5548, 5549, 5647, 5648]"
29009,"[28552, 28554, 28555, 28778, 28779, 28780, 28782, 28784, 29006, 29012, 29233, 29235, 29237, 29238, 29239, 29466, 29467, 29468, 29470, 29711]"
35580,"[34760, 34761, 34762, 35032, 35033, 35034, 35035, 35036, 35304, 35305, 35306, 35307, 35308, 35309, 35577, 35578, 35579, 35580, 35581, 35849, 35851, 35853, 36120, 36121, 36122, 36123, 36124, 36391, 36392, 36393]"
9277,"[8814, 9274, 9276, 9427, 9428, 9430, 9582, 9584, 9585, 9735, 9736, 9737]"
29860,"[29140, 29141, 29371, 29372, 29373, 29374, 29375, 29615, 29616, 29617, 29619, 29620, 29858, 29859, 29860, 29861, 29862, 29863, 30098, 30099, 30103, 30339]"
33112,"[32320, 32321, 32322, 32576, 32579, 32580, 32841, 32843, 32844, 32845, 32846, 33110, 33111, 33113, 33114, 33115, 33379, 33380, 33382, 33383, 33384, 33651, 33654]"
59922,"[59724, 59727, 59728, 59824, 59825, 59827, 59828, 59920, 59923, 59924, 59925, 60009, 60010, 60012, 60013, 60015, 60102, 60103, 60104, 60183, 60184]"
22576,"[21853, 21854, 21855, 22093, 22094, 22095, 22096, 22097, 22333, 22334, 22335, 22336, 22337, 22338, 22573, 22575, 22576, 22577, 22578, 22810, 22812, 22813, 22814, 22816, 23042, 23043, 23044, 23269, 23271]"
10068,"[9596, 9597, 9749, 9906, 10065]"
58357,"[58032, 58033, 58034, 58139, 58140, 58141, 58245, 58247, 58248, 58355, 58356, 58357]"
41317,"[40443, 40731, 40733, 40734, 41026, 41027, 41028, 41319, 41611, 41612]"
10445,[10789]
11192,"[10628, 10629, 10630, 10803, 10804, 10805, 10806, 10988, 10990, 10992, 10993, 11189, 11190, 11191, 11192, 11194, 11195, 11393, 11394, 11395, 11396, 11397, 11398, 11399, 11600, 11601, 11602, 11603, 11604, 11808, 11809, 11810]"
47250,"[46363, 46658, 46659, 46660, 46953, 46954, 46955, 46956, 47249, 47250, 47251, 47252, 47253, 47542, 47544, 47546, 47548, 47838, 47839, 47840, 47841, 48127]"
36919,"[36111, 36113, 36381, 36383, 36384, 36649, 36651, 36652, 36653, 36654, 36655, 36917, 36920, 36921, 36922, 37188, 37448, 37452, 37710]"
6608,[]
6418,[]
6513,[]
6417,[]
6512,[]
52029,"[51475, 51752, 51753, 52296, 52298, 52828, 52829]"
10656,"[10154, 10155, 10156, 10316, 10317, 10487, 10488, 10653, 10658, 10829, 10830, 10831, 10833, 11016, 11017, 11018, 11019, 11020, 11218, 11219]"
16027,"[15363, 15583, 15804, 16024, 16025, 16026, 16028, 16029, 16246, 16248, 16249, 16250, 16471, 16472, 16474, 16699, 16700, 16701]"
35990,"[35171, 35172, 35173, 35443, 35445, 35446, 35447, 35715, 35716, 35718, 35720, 35721, 35987, 35988, 35990, 35991, 35992, 36257, 36258, 36259, 36529, 36530, 36531, 36800, 36801]"
2018,"[1784, 1785, 1860, 1861, 1862, 1863, 1936, 1937, 1938, 1939, 1940, 2015, 2016, 2018, 2095, 2096, 2184, 2186]"
52916,"[52116, 52117, 52384, 52385, 52386, 52387, 52388, 52649, 52650, 52651, 52652, 52653, 52654, 52913, 52914, 52917, 52918, 53176, 53177, 53178, 53179, 53180, 53439, 53440, 53442, 53443, 53698, 53699, 53700]"
5548,"[5236, 5237, 5342, 5343, 5445, 5446, 5447, 5448, 5449, 5546, 5547, 5548, 5549, 5550, 5551, 5647, 5648, 5649, 5650, 5747, 5748, 5749, 5750, 5846, 5848]"
33676,"[32866, 33134, 33135, 33405, 33408, 33950, 34218, 34220, 34492]"
4892,"[4655, 4657, 4773, 4892, 4999]"
21892,"[21409, 21648, 21889, 22130, 22131]"
28280,[]
42853,"[41968, 41969, 42260, 42261, 42554, 42555, 42556, 42557, 42850, 42851, 42852, 42854, 43143, 43145, 43431, 43432]"
44014,"[44017, 44306, 44882]"
44302,"[44882, 45169, 45170]"
44880,"[44882, 45169, 45170]"
44591,"[44882, 45169, 45170]"
29706,"[29002, 29003, 29229, 29463, 29465, 29703, 29704, 29705, 29706, 29708, 29709, 29946, 29947, 29949, 29950, 29951, 30187, 30430, 30431]"
57665,"[57429, 57551]"
7766,[8029]
61393,"[61277, 61278, 61279, 61315, 61316, 61317, 61353, 61391, 61392, 61512]"
39316,"[38482, 38750, 38751, 38752, 39031, 39032, 39034, 39035, 39036, 39315, 39316, 39317, 39318, 39319, 39599, 39600, 39882, 39883, 39884, 39885, 39886, 40171, 40172]"
36384,"[35573, 35842, 35843, 36111, 36113, 36114, 36115, 36116, 36117, 36381, 36383, 36384, 36385, 36386, 36651, 36652, 36653, 36654, 36655, 36656, 36657, 36920, 36921, 36922, 36923, 37188]"
11792,"[11176, 11377, 11378, 11379, 11380, 11381, 11582, 11586, 11587, 11588, 11794, 11795]"
11583,"[11171, 11375, 11377, 11378, 11379, 11380, 11581, 11582, 11586, 11788]"
35568,"[34748, 34750, 35020, 35021, 35022, 35293, 35294, 35297, 35298, 35565, 35568, 35570, 35837, 35838, 35842, 35843, 36111, 36379, 36381]"
31652,"[30917, 30919, 31403, 31649, 31650, 31899, 31901, 31904, 32152, 32153, 32407, 32408]"
53711,"[52929, 53189, 53192, 53450, 53451, 53452, 53453, 53455, 53708, 53710, 53711, 53712, 53713, 53956, 53957, 53958, 53959, 54192, 54193, 54194, 54195, 54420]"
7846,"[7490, 7492, 7603, 7604, 7605, 7606, 7718, 7720, 7722, 7723, 7844, 7845, 7974, 8106]"
9292,"[8982, 9137, 9138, 9289, 9290, 9291, 9442, 9443, 9444, 9596, 9597]"
1105,"[899, 966, 967, 968, 1034, 1105, 1106, 1108, 1175, 1176]"
11228,"[10664, 10665, 10666, 10838, 10839, 10842, 11024, 11025, 11026, 11027, 11028, 11029, 11030, 11227, 11229, 11230, 11231, 11429, 11431, 11435, 11636, 11637, 11639, 11844, 11845]"
31869,"[31128, 31373, 31620, 31866, 31867, 31869, 31870, 32120, 32121]"
1175,"[968, 1105, 1106, 1108, 1175, 1176]"
1104,"[899, 965, 966, 967, 968, 1034, 1105, 1106, 1175, 1176]"
1172,"[965, 966, 967, 1034, 1105, 1106, 1175]"
1173,"[966, 967, 968, 1034, 1105, 1106, 1175, 1176]"
1103,"[899, 964, 965, 966, 967, 968, 1034, 1105, 1106, 1175]"
1174,"[967, 968, 1034, 1105, 1106, 1108, 1175, 1176]"
41306,[41598]
5446,"[5130, 5132, 5236, 5237, 5239, 5342, 5343, 5345, 5445, 5446, 5447, 5448, 5449, 5546, 5547, 5548, 5549, 5550, 5551, 5647, 5648, 5649, 5650, 5747, 5748, 5749]"
1314,"[1105, 1106, 1175, 1176]"
1245,"[1105, 1106, 1108, 1175, 1176]"
35581,"[34761, 34762, 34763, 35033, 35034, 35035, 35036, 35037, 35305, 35306, 35307, 35308, 35309, 35578, 35579, 35580, 35581, 35584, 35851, 35853, 36121, 36122, 36123, 36124, 36125, 36392, 36393, 36394]"
43458,"[42581, 42582, 42877, 43168, 43455, 43456, 43457, 43743, 43744, 43745, 44033, 44034, 44037]"
44852,"[43984, 44274, 44275, 44276, 44562, 44565, 44849, 44850, 44851, 44852, 44854, 44855, 45138, 45139, 45140, 45142, 45143, 45429, 45430, 45432, 45724, 45725]"
8813,"[8511, 8512, 8814, 8815, 9276]"
13446,"[12759, 12760, 12761, 12984, 12985, 12986, 12987, 12988, 13216, 13217, 13219, 13444, 13677]"
34265,"[33451, 33452, 33453, 33720, 33721, 33722, 33723, 33724, 33991, 33994, 33995, 34537, 34539, 34540, 34810, 35083, 35084, 35085]"
20484,"[19747, 19992, 20237, 20482, 20727, 20975, 21217, 21218]"
34224,"[33680, 33681, 33950, 33951, 33954, 33955, 34222, 34224, 34225, 34226, 34494, 34495, 34496, 34497, 34498, 34499, 34500, 34768, 34769, 34770, 34771, 34772, 35042, 35043, 35044]"
26120,"[25525, 25527, 25723, 25725, 25726, 25919, 25920, 25922, 25923, 25924, 25925, 26117, 26118, 26119, 26121, 26123, 26315, 26317, 26319, 26320, 26321, 26515, 26516, 26517, 26519, 26715, 26716]"
48032,[]
48031,[]
48030,[48027]
47153,[]
47447,[48027]
47742,[48027]
47743,[48027]
48596,[]
48314,[48027]
48315,[]
47448,[]
40198,"[39342, 39625, 39626, 39909, 39913, 39914, 40195, 40199, 40201, 40484, 40486, 40487, 40488, 40489, 40490, 40776, 40777, 40778, 40779, 40780, 41069, 41070, 41071]"
3273,"[2900, 2901, 3026, 3027, 3028, 3149, 3150, 3152, 3153, 3273, 3274, 3276, 3393, 3394, 3396, 3397, 3398, 3518, 3519, 3520, 3642, 3643]"
7974,"[7603, 7604, 7605, 7718, 7720, 7722, 7842, 7844, 7845, 7974, 8103, 8106, 8240, 8241, 8382]"
15035,"[14354, 14582, 14583, 14584, 14807, 14808, 14809, 15032, 15033, 15034, 15255, 15256, 15260, 15261, 15478, 15482]"
39380,[]
48430,"[47563, 47564, 47565, 47858, 47861, 48143, 48144, 48146, 48147, 48148, 48149, 48430, 48431, 48432, 48433, 48711, 48712, 48714, 48715]"
1357,"[1356, 1359, 1360, 1423, 1424, 1425, 1426, 1427, 1489, 1490, 1491, 1492, 1493, 1558, 1559, 1560]"
25133,"[24530, 24729, 24730, 24731, 24732, 24931, 24932, 24933, 24934, 25131, 25132, 25133, 25134, 25135, 25136, 25329, 25330, 25331, 25332, 25334, 25335, 25531, 25532, 25728, 25729]"
44274,"[43408, 43694, 43695, 43697, 43698, 43982, 43983, 43984, 43988, 44271, 44274, 44275, 44276, 44277, 44562, 44565, 44850, 44851, 44852, 44854, 45140, 45142]"
13172,"[12490, 12491, 12492, 12715, 12717, 12718, 12941, 12942, 12943, 12944, 12945, 13169, 13170, 13171, 13172, 13174, 13175, 13399, 13400, 13401, 13402, 13403, 13404, 13405, 13629, 13631, 13632, 13858]"
22704,"[21981, 22223, 22224, 22225, 22944, 23399]"
7208,"[7210, 7315, 7316, 7318, 7319, 7427, 7428, 7429, 7540, 7541]"
55759,[]
55758,[]
55575,[]
55380,[]
55576,[]
39016,"[38462, 38463, 38464, 38731, 38732, 38733, 38734, 38736, 39019, 39298, 39299, 39583]"
10123,"[10125, 10287, 10288, 10289, 10452, 10455, 10623, 10625]"
37174,"[36639, 36640, 36906, 36907, 36908, 37171, 37173, 37174, 37176, 37437, 37439, 37440, 37442, 37698, 37699, 37700, 37962]"
2055,[]
5001,"[4657, 4892, 4999]"
40207,"[39351, 39353, 39635, 39636, 39637, 39638, 39917, 39921, 39922, 39923, 40204, 40205, 40207, 40209, 40210, 40495, 40497, 40498, 40499, 40785, 40786, 40787, 41078, 41079]"
35886,[]
38232,"[37709, 37710, 37969, 37974, 37975, 38229, 38230, 38232, 38233, 38235, 38495, 38496, 38497, 38501, 38766, 38767, 39049, 39050]"
33415,"[33142, 33143, 33145, 33413, 33414, 33415, 33416, 33418, 33686, 33687, 33954, 33955, 33957]"
61254,[61178]
11173,"[11170, 11171, 11176, 11375, 11377, 11378, 11379, 11380, 11581, 11582]"
51202,[51200]
5445,"[5130, 5236, 5237, 5342, 5343, 5445, 5446, 5447, 5448, 5546, 5547, 5548, 5549, 5550, 5647, 5648, 5649, 5747, 5748]"
26545,"[26148, 26149, 26345, 26346, 26545, 26547, 26747]"
8249,[]
8250,[]
46625,"[45738, 46033, 46326, 46327, 46328, 46622, 47214]"
8909,"[8600, 8906, 8909, 9066, 9067, 9216, 9218, 9220, 9370, 9371]"
11846,"[11229, 11230, 11431, 11435, 11636, 11637, 11639, 11641, 11642, 11843, 11844, 11845, 11848, 12054, 12056, 12057, 12058, 12059, 12275, 12276, 12277, 12497, 12498, 12499]"
9370,"[8909, 9216, 9218, 9220, 9367, 9368, 9369, 9370, 9371, 9373, 9522, 9523, 9524, 9525, 9526, 9675, 9676, 9677, 9678, 9833, 9834]"
57549,"[57426, 57427, 57429, 57548, 57549, 57550, 57551, 57658, 57659]"
6298,"[6003, 6101, 6102, 6199, 6201, 6204, 6295, 6296, 6297, 6298, 6300, 6391, 6392, 6393, 6395, 6396, 6397, 6488, 6489, 6492, 6585, 6587]"
6412,[]
6316,[]
6220,[]
6317,[]
6413,[]
6221,[]
13402,"[12715, 12717, 12941, 12942, 12943, 12944, 13169, 13170, 13171, 13172, 13174, 13175, 13399, 13400, 13401, 13402, 13403, 13404, 13405, 13627, 13629, 13631, 13632, 13633, 13858, 13860, 14087]"
41634,"[41048, 41049, 41340, 41633, 41924, 41925, 42219, 42221, 42513, 42514, 42515]"
46656,"[45769, 46066, 46357, 46358, 46359, 46360, 46362, 46363, 46653, 46656, 46658, 46659, 46948, 46949, 46950, 46953, 46954, 47244, 47245, 47540, 47542]"
45869,"[45284, 45577, 46163, 46164, 46461, 46756]"
44819,"[44240, 44529, 44531, 44532, 45110]"
12122,[]
9889,"[9424, 9425, 9576, 9577, 9580, 9730, 9731, 9732, 9733, 9734, 9886, 9887, 9888, 9891, 10047, 10048, 10049, 10050, 10207, 10208, 10209, 10371, 10372, 10373]"
58420,"[58095, 58201, 58203, 58204, 58312, 58313]"
19721,"[19474, 19720, 19721, 19722, 19723, 19724, 19966, 19967, 19969, 19970, 20212, 20213, 20214]"
8746,"[8445, 8595, 8596, 8899, 8900, 8904, 9054, 9055, 9057, 9058]"
9966,"[9496, 10125, 10129, 10287, 10288, 10289, 10291]"
9806,"[9343, 9496, 9497, 10125, 10288, 10289]"
58207,"[58204, 58313, 58319]"
4659,[4657]
9518,"[9057, 9058, 9059, 9212, 9213, 9365, 9366, 9367, 9368, 9518, 9519, 9670, 9671, 9672, 9828, 9829, 9830, 9831, 9989, 9990]"
38488,"[37700, 37962, 37964, 38219, 38220, 38221, 38222, 38223, 38224, 38225, 38485, 38486, 38487, 38755, 38756, 38759, 38760, 39041, 39322, 39323, 39324]"
28713,"[28255, 28940, 29166, 29167]"
10409,"[10245, 10246, 10574, 10575, 10576, 10577, 10745, 10747, 10748, 10921, 10922, 10923]"
41028,"[40156, 40157, 40443, 40444, 40445, 40446, 40447, 40733, 40734, 40736, 41026, 41027, 41028, 41029, 41030, 41319, 41321, 41322, 41323, 41611, 41612, 41614, 41904, 41905]"
36652,"[35842, 35843, 36111, 36113, 36114, 36379, 36381, 36383, 36384, 36385, 36649, 36651, 36652, 36653, 36654, 36655, 36917, 36920, 36921, 36922]"
36261,"[35445, 35446, 35447, 35718, 35720, 35721, 35988, 35990, 35991, 35992, 35994, 36258, 36259, 36529, 36530, 36531, 36533, 36534, 36800, 36801, 36802, 36803, 37067, 37069]"
32571,"[31808, 32058, 32311, 32312, 32313, 32314, 32316, 32317, 32568, 32573, 32574, 32833, 32835, 32836, 32838, 33103, 33104, 33375, 33376]"
8387,[]
31845,"[31842, 31843, 32094, 32095, 32348, 32350, 32352]"
6778,"[6489, 6585, 6587, 6588, 6679, 6680, 6682, 6684, 6685, 6779, 6870, 6871, 6873, 6874, 6969, 7069, 7070, 7071]"
14001,"[13315, 13316, 13544, 13545, 13546, 13547, 13771, 13773, 13775, 13998, 14000, 14002, 14004, 14228, 14229, 14230, 14231, 14232, 14456, 14686, 14687, 14688]"
9964,"[10125, 10287, 10288, 10289, 10455]"
9804,"[10125, 10287, 10288]"
58939,"[58606, 58607, 58608, 58717, 58718, 58719, 58826, 58827, 58828, 58829, 58831, 58936, 58937, 58939, 58940, 58941, 58942, 59040, 59041, 59043, 59045, 59046, 59147, 59148, 59149, 59150, 59252, 59253, 59254]"
35576,"[34757, 34758, 35030, 35031, 35032, 35301, 35303, 35304, 35305, 35306, 35573, 35574, 35577, 35578, 35579, 35847, 35848, 35849, 35851, 36116, 36117, 36120, 36388]"
8529,[8382]
43009,"[42126, 42416, 42417, 42418, 42419, 43007, 43008, 43009, 43010, 43300, 43302, 43305, 43588, 43590, 43591, 43876]"
34738,"[33919, 34190, 34191, 34193, 34463, 34466, 34468, 34735, 34736, 34739, 34740, 34741, 35013, 35283, 35284, 35285, 35286, 35556, 35558]"
30869,"[30144, 30385, 30627, 30872]"
57423,"[57426, 57543, 57548, 57549, 57658, 57659, 57765, 57766]"
57424,"[57426, 57427, 57548, 57549, 57550, 57658, 57659, 57766]"
58809,"[58811, 58812, 58917, 58922, 58923, 59024, 59025, 59026]"
59411,"[59096, 59199, 59201, 59203, 59304, 59305, 59307, 59308, 59309, 59413, 59414, 59518, 59727, 59728]"
53183,"[52389, 52391, 52654, 52917, 52918, 52923, 53180, 53442, 53443, 53445, 53447, 53702, 53703, 53705, 53950, 53951, 53952]"
38204,"[37684, 37943, 37944, 37945, 37946, 38202, 38204, 38205, 38468, 38470, 38472, 38473, 38738, 38739, 38741, 38742, 39021]"
16623,"[16625, 16853, 17083, 17313]"
26725,"[26128, 26325, 26327, 26329, 26525, 26526, 26527, 26528, 26529, 26722, 26723, 26724, 26725, 26726, 26728, 26928, 26931, 26932, 26933, 27135, 27136, 27137, 27138, 27343, 27345]"
24592,"[23981, 23982, 23983, 24185, 24186, 24188, 24386, 24387, 24388, 24390, 24391, 24593, 24594, 24595, 24791, 24793, 24794, 24796, 24797, 24994]"
41968,"[41091, 41092, 41093, 41383, 41384, 41385, 41675, 41676, 41677, 41965, 41968, 41969, 42258, 42259, 42260, 42261, 42554, 42555, 42556, 42557, 42851, 42852]"
44288,"[43421, 43422, 43709, 43710, 43711, 43712, 43999, 44000, 44001, 44289, 44290, 44574, 44580, 44867, 44868, 45154, 45155, 45156]"
26757,"[26759, 26760, 26965, 27170]"
38554,"[37766, 37767, 37768, 38027, 38028, 38029, 38288, 38289, 38290, 38554, 38827]"
9952,"[9949, 9951, 9952, 9953, 10109, 10110, 10112, 10270, 10271, 10272, 10434, 10436]"
