,Ni
50238,"[49668, 49669, 49670, 49671, 49951, 49952, 49953, 49954, 49955, 49956, 50235, 50236, 50237, 50238, 50239, 50240, 50241, 50520, 50521, 50522, 50523, 50524, 50525, 50804, 50805, 50806, 50807, 50808, 51088, 51089, 51090]"
50239,"[49390, 49669, 49670, 49671, 49952, 49953, 49954, 49955, 49956, 50236, 50237, 50238, 50239, 50240, 50241, 50242, 50520, 50521, 50522, 50523, 50524, 50525, 50805, 50806, 50807, 50808, 50809, 51089, 51090, 51091]"
50240,"[49390, 49670, 49671, 49953, 49954, 49955, 49956, 50237, 50238, 50239, 50240, 50241, 50242, 50243, 50521, 50522, 50523, 50524, 50525, 50527, 50806, 50807, 50808, 50809, 50810, 51090, 51091, 51092]"
50281,[]
50282,[50285]
50283,[50285]
50284,[50285]
50285,[50285]
50286,[50285]
50287,[50285]
50288,[50285]
50412,"[49842, 50125, 50130, 50409, 50410, 50411, 50412, 50413, 50414, 50693, 50694, 50695, 50696, 50697, 50698, 50699, 50977, 50979, 50980, 50981, 51259, 51260, 51261]"
50413,"[50130, 50410, 50411, 50412, 50413, 50414, 50416, 50694, 50695, 50696, 50697, 50698, 50699, 50979, 50980, 50981, 50982, 51260, 51261, 51262]"
50414,"[50130, 50411, 50412, 50413, 50414, 50416, 50695, 50696, 50697, 50698, 50699, 50701, 50979, 50980, 50981, 50982, 50983, 51261, 51262, 51263]"
50415,"[50130, 50412, 50413, 50414, 50416, 50418, 50696, 50697, 50698, 50699, 50701, 50702, 50980, 50981, 50982, 50983, 50984, 51262, 51263, 51264]"
50425,"[49574, 49856, 49859, 50138, 50140, 50142, 50143, 50144, 50423, 50427, 50428, 50710, 50711, 50712, 50994, 51272, 51273, 51274]"
50467,"[49614, 49615, 49616, 49898, 49899, 49900, 49901, 50180, 50181, 50182, 50183, 50184, 50185, 50186, 50464, 50465, 50466, 50467, 50469, 50470, 50748, 50749, 50750, 50751, 50752, 50753, 50754, 51034, 51035, 51036, 51315, 51316]"
50520,"[49667, 49668, 49669, 49950, 49951, 49952, 49953, 49954, 50234, 50235, 50236, 50237, 50238, 50239, 50518, 50520, 50521, 50522, 50523, 50803, 50804, 50805, 50806, 50807, 51087, 51088, 51089, 51368, 51369]"
50523,"[49670, 49671, 49953, 49954, 49955, 49956, 50236, 50237, 50238, 50239, 50240, 50241, 50242, 50520, 50521, 50522, 50523, 50524, 50525, 50804, 50805, 50806, 50807, 50808, 50809, 50810, 51088, 51089, 51090, 51091, 51092, 51370, 51371, 51372]"
50524,"[49671, 49954, 49955, 49956, 50237, 50238, 50239, 50240, 50241, 50242, 50243, 50521, 50522, 50523, 50524, 50525, 50527, 50805, 50806, 50807, 50808, 50809, 50810, 51089, 51090, 51091, 51092, 51371, 51372, 51373]"
50525,"[49955, 49956, 50238, 50239, 50240, 50241, 50242, 50243, 50522, 50523, 50524, 50525, 50527, 50528, 50806, 50807, 50808, 50809, 50810, 51090, 51091, 51092, 51094, 51372, 51373, 51374]"
50566,[50285]
50567,[50285]
50568,[50285]
50569,[50285]
50570,[50285]
50571,[50285]
50572,[50285]
50573,[]
50574,[]
50575,[]
50697,"[50130, 50410, 50411, 50412, 50413, 50414, 50416, 50694, 50695, 50696, 50697, 50698, 50699, 50977, 50979, 50980, 50981, 50982, 50983, 51259, 51260, 51261, 51262, 51263, 51539, 51540, 51541]"
50698,"[50130, 50411, 50412, 50413, 50414, 50416, 50695, 50696, 50697, 50698, 50699, 50701, 50979, 50980, 50981, 50982, 50983, 50984, 51260, 51261, 51262, 51263, 51264, 51540, 51541]"
50709,"[49856, 50140, 50142, 50143, 50423, 50427, 50428, 50710, 50711, 50712, 50989, 50994, 50995, 51271, 51272, 51273, 51274, 51275, 51551, 51552]"
50807,"[49954, 49955, 49956, 50237, 50238, 50239, 50240, 50241, 50520, 50521, 50522, 50523, 50524, 50525, 50804, 50805, 50806, 50807, 50808, 50809, 50810, 51087, 51088, 51089, 51090, 51091, 51092, 51369, 51370, 51371, 51372, 51373, 51649, 51650, 51651]"
50808,"[49955, 49956, 50238, 50239, 50240, 50241, 50242, 50521, 50522, 50523, 50524, 50525, 50527, 50805, 50806, 50807, 50808, 50809, 50810, 51088, 51089, 51090, 51091, 51092, 51094, 51370, 51371, 51372, 51373, 51374, 51650, 51651, 51652]"
50809,"[49956, 50239, 50240, 50241, 50242, 50243, 50522, 50523, 50524, 50525, 50527, 50528, 50806, 50807, 50808, 50809, 50810, 51089, 51090, 51091, 51092, 51094, 51371, 51372, 51373, 51374, 51375, 51651, 51652, 51653]"
50851,[50285]
50852,[50285]
50853,[50285]
50854,[50285]
50855,[51694]
50856,[51694]
50857,[51694]
50858,[]
50859,[]
50860,[]
50861,[]
51088,"[50236, 50237, 50238, 50520, 50521, 50522, 50523, 50803, 50804, 50805, 50806, 50807, 50808, 51087, 51088, 51089, 51090, 51091, 51368, 51369, 51370, 51371, 51372, 51649, 51650]"
51090,"[50238, 50239, 50240, 50521, 50522, 50523, 50524, 50525, 50804, 50805, 50806, 50807, 50808, 50809, 50810, 51087, 51088, 51089, 51090, 51091, 51092, 51368, 51369, 51370, 51371, 51372, 51373, 51374, 51649, 51650, 51651, 51652, 51928, 51929]"
51091,"[50239, 50240, 50241, 50522, 50523, 50524, 50525, 50805, 50806, 50807, 50808, 50809, 50810, 51088, 51089, 51090, 51091, 51092, 51094, 51369, 51370, 51371, 51372, 51373, 51374, 51375, 51649, 51650, 51651, 51652, 51653, 51928, 51929, 51930]"
51092,"[50240, 50241, 50242, 50523, 50524, 50525, 50527, 50806, 50807, 50808, 50809, 50810, 51089, 51090, 51091, 51092, 51094, 51370, 51371, 51372, 51373, 51374, 51375, 51376, 51650, 51651, 51652, 51653, 51654, 51929, 51930]"
51093,"[50241, 50242, 50243, 50524, 50525, 50527, 50528, 50807, 50808, 50809, 50810, 51090, 51091, 51092, 51094, 51096, 51371, 51372, 51373, 51374, 51375, 51376, 51651, 51652, 51653, 51654, 51930]"
51094,"[50242, 50243, 50525, 50527, 50528, 50808, 50809, 50810, 51091, 51092, 51094, 51096, 51372, 51373, 51374, 51375, 51376, 51652, 51653, 51654, 51933]"
51133,[50285]
51134,[50285]
51135,[51694]
51136,[51694]
51137,[51694]
51138,[51694]
51139,[51694]
51140,[]
51141,[]
51142,[]
51143,[]
51144,[]
51369,"[50520, 50521, 50522, 50803, 50804, 50805, 50806, 50807, 51087, 51088, 51089, 51090, 51091, 51368, 51369, 51370, 51371, 51372, 51649, 51650, 51651, 51928]"
51370,"[50521, 50522, 50523, 50804, 50805, 50806, 50807, 50808, 51087, 51088, 51089, 51090, 51091, 51092, 51368, 51369, 51370, 51371, 51372, 51373, 51649, 51650, 51651, 51652, 51928, 51929]"
51371,"[50522, 50523, 50524, 50805, 50806, 50807, 50808, 50809, 51087, 51088, 51089, 51090, 51091, 51092, 51368, 51369, 51370, 51371, 51372, 51373, 51374, 51649, 51650, 51651, 51652, 51653, 51928, 51929, 51930]"
51372,"[50523, 50524, 50525, 50806, 50807, 50808, 50809, 50810, 51088, 51089, 51090, 51091, 51092, 51094, 51369, 51370, 51371, 51372, 51373, 51374, 51375, 51649, 51650, 51651, 51652, 51653, 51654, 51928, 51929, 51930]"
51373,"[50524, 50525, 50807, 50808, 50809, 50810, 51089, 51090, 51091, 51092, 51094, 51370, 51371, 51372, 51373, 51374, 51375, 51376, 51649, 51650, 51651, 51652, 51653, 51654, 51928, 51929, 51930]"
51374,"[50525, 50527, 50808, 50809, 50810, 51090, 51091, 51092, 51094, 51096, 51371, 51372, 51373, 51374, 51375, 51376, 51650, 51651, 51652, 51653, 51654, 51929, 51930, 51933]"
51375,"[50527, 50528, 50809, 50810, 51091, 51092, 51094, 51096, 51372, 51373, 51374, 51375, 51376, 51651, 51652, 51653, 51654, 51930, 51933, 51934]"
51376,"[50527, 50528, 50810, 51092, 51094, 51096, 51373, 51374, 51375, 51376, 51652, 51653, 51654, 51933, 51934]"
51377,"[50528, 51094, 51096, 51374, 51375, 51376, 51653, 51654, 51933, 51934]"
51378,"[51094, 51096, 51375, 51376, 51654, 51933, 51934]"
51414,"[51694, 52235]"
51415,"[51694, 52238]"
51416,"[51694, 52238]"
51417,"[51694, 52238]"
51418,[51694]
51419,[51694]
51420,[]
51421,[]
51422,[]
51423,[]
51448,"[50605, 50606, 50886, 50889, 50890, 51166, 51171, 51172, 51449, 51450, 51451, 51723, 51728, 52002]"
51650,"[50806, 50807, 50808, 51088, 51089, 51090, 51091, 51092, 51368, 51369, 51370, 51371, 51372, 51373, 51374, 51649, 51650, 51651, 51652, 51653, 51928, 51929, 51930]"
51651,"[50807, 50808, 50809, 51089, 51090, 51091, 51092, 51369, 51370, 51371, 51372, 51373, 51374, 51375, 51649, 51650, 51651, 51652, 51653, 51654, 51928, 51929, 51930]"
51652,"[50808, 50809, 50810, 51090, 51091, 51092, 51094, 51370, 51371, 51372, 51373, 51374, 51375, 51376, 51649, 51650, 51651, 51652, 51653, 51654, 51928, 51929, 51930, 51933]"
51653,"[50809, 50810, 51091, 51092, 51094, 51371, 51372, 51373, 51374, 51375, 51376, 51650, 51651, 51652, 51653, 51654, 51928, 51929, 51930, 51933, 51934]"
51654,"[50810, 51092, 51094, 51096, 51372, 51373, 51374, 51375, 51376, 51651, 51652, 51653, 51654, 51929, 51930, 51933, 51934]"
51655,"[51094, 51096, 51373, 51374, 51375, 51376, 51652, 51653, 51654, 51930, 51933, 51934, 52478]"
51656,"[51094, 51096, 51374, 51375, 51376, 51653, 51654, 51933, 51934, 52478]"
51657,"[51096, 51375, 51376, 51654, 51933, 51934, 52478]"
51658,"[51096, 51376, 51933, 51934]"
51695,"[51694, 52238, 52506]"
51696,"[51694, 52238, 52506]"
51697,"[51694, 52506]"
51698,[]
51699,[]
51700,[]
51701,[]
51929,"[51090, 51091, 51092, 51370, 51371, 51372, 51373, 51374, 51649, 51650, 51651, 51652, 51653, 51654, 51928, 51929, 51930]"
51930,"[51091, 51092, 51371, 51372, 51373, 51374, 51375, 51649, 51650, 51651, 51652, 51653, 51654, 51928, 51929, 51930, 51933]"
51931,"[51092, 51094, 51372, 51373, 51374, 51375, 51376, 51650, 51651, 51652, 51653, 51654, 51928, 51929, 51930, 51933, 51934]"
51932,"[51094, 51373, 51374, 51375, 51376, 51651, 51652, 51653, 51654, 51929, 51930, 51933, 51934, 52478]"
51933,"[51094, 51096, 51374, 51375, 51376, 51652, 51653, 51654, 51930, 51933, 51934, 52478]"
51934,"[51096, 51375, 51376, 51653, 51654, 51933, 51934, 52478]"
51935,"[51096, 51376, 51654, 51933, 51934, 52478]"
51936,"[51933, 51934, 52478]"
51971,"[51694, 52238, 52506]"
51972,[52506]
51973,[]
51974,[]
51975,[]
52204,"[51372, 51373, 51374, 51650, 51651, 51652, 51653, 51654, 51928, 51929, 51930, 51933]"
52205,"[51373, 51374, 51375, 51651, 51652, 51653, 51654, 51928, 51929, 51930, 51933, 51934, 52478]"
52206,"[51374, 51375, 51376, 51652, 51653, 51654, 51929, 51930, 51933, 51934, 52478]"
52207,"[51375, 51376, 51653, 51654, 51930, 51933, 51934, 52478]"
52208,"[51376, 51654, 51933, 51934, 52478]"
52209,"[51933, 51934, 52478]"
52210,"[51933, 51934, 52478]"
52211,"[51934, 52478]"
52212,[]
52241,"[52238, 52506]"
52242,[52506]
52243,[52506]
52244,[]
52476,"[51653, 51654, 51930, 51933, 51934, 52478]"
52477,"[51654, 51933, 51934, 52478]"
52478,"[51933, 51934, 52478]"
52479,"[51933, 51934, 52478]"
52480,"[51934, 52478]"
52481,[52478]
52482,[53014]
52483,"[53014, 53015]"
52507,"[52238, 52506, 52768]"
52508,"[52506, 53298]"
52509,"[52506, 53298]"
52510,[53298]
52744,"[51933, 51934, 52478]"
52745,"[51934, 52478]"
52746,[52478]
52747,"[52478, 53014]"
52748,"[53014, 53015]"
52749,"[53014, 53015]"
52771,"[52506, 52768, 53031, 53298]"
52772,"[52506, 53298]"
52773,"[52506, 53298, 53557]"
52774,"[53298, 53557, 53558]"
53010,[52478]
53011,[53014]
53012,"[53014, 53015]"
53013,"[53014, 53015]"
53034,"[52506, 52768, 53031, 53298]"
53035,"[52506, 53298, 53557]"
53036,"[53298, 53557, 53558]"
53037,"[53298, 53302, 53557, 53558, 53559]"
53038,"[52778, 53298, 53302, 53557, 53558, 53559]"
53069,"[53332, 53587]"
53070,[53332]
53206,"[52412, 52942, 52943, 53204, 53725, 53973]"
53207,"[52942, 52943, 52947, 53204, 53725]"
53214,"[52420, 52687, 52948, 52949, 52950, 52951, 53213, 53215, 53216, 53475, 53476, 53477, 53478, 53733, 53734, 53735, 53982, 53983]"
53274,[53014]
53275,"[53014, 53015]"
53297,"[53298, 53557, 53558]"
53298,"[53298, 53557, 53558, 53559]"
53299,"[53298, 53302, 53557, 53558, 53559]"
53300,"[53298, 53302, 53557, 53558, 53559, 53808, 54042]"
53331,"[53332, 53587, 53835]"
53332,"[53332, 53587]"
53378,"[52588, 52589, 52590, 52851, 52852, 52853, 52854, 52855, 53113, 53114, 53115, 53116, 53118, 53119, 53376, 53377, 53379, 53635, 53637, 53638, 53639, 53884]"
53467,"[52942, 52943, 53204, 53725, 53971, 53972, 53973]"
53468,"[52942, 52943, 53204, 53725, 53972, 53973]"
53469,"[52942, 52943, 53204, 53725, 53973]"
53470,"[52943, 52947, 53725]"
53475,"[52687, 52948, 52949, 52950, 52951, 53213, 53215, 53216, 53475, 53476, 53477, 53478, 53733, 53734, 53735, 53982, 53983]"
53476,"[52687, 52949, 52950, 52951, 53213, 53215, 53216, 53475, 53476, 53477, 53478, 53733, 53734, 53735, 53982, 53983, 53984, 54218]"
53477,"[52687, 52950, 52951, 53213, 53215, 53216, 53475, 53476, 53477, 53478, 53733, 53734, 53735, 53738, 53982, 53983, 53984, 54218]"
53555,"[53298, 53557, 53558]"
53556,"[53298, 53557, 53558, 53559]"
53557,"[53298, 53302, 53557, 53558, 53559, 53808, 54042]"
53558,"[53298, 53302, 53557, 53558, 53559, 53808, 54042, 54267]"
53559,"[53298, 53302, 53557, 53558, 53559, 53808, 54042, 54267, 54268]"
53588,"[53332, 53587, 53835]"
53589,"[53332, 53587, 53835]"
53590,"[53332, 53587, 53835]"
53591,"[53332, 53594, 53842]"
53725,"[52942, 52943, 53204, 53725, 53971, 53972, 53973, 54206]"
53726,"[52942, 52943, 53204, 53725, 53971, 53972, 53973]"
53727,"[52943, 53725, 53972, 53973]"
53728,"[53725, 53973]"
53733,"[52949, 52950, 52951, 53213, 53215, 53475, 53476, 53477, 53478, 53733, 53734, 53735, 53982, 53983, 53984, 54218]"
53734,"[52950, 52951, 53213, 53215, 53216, 53475, 53476, 53477, 53478, 53733, 53734, 53735, 53982, 53983, 53984, 54218, 54443]"
53735,"[52951, 53213, 53215, 53216, 53475, 53476, 53477, 53478, 53733, 53734, 53735, 53738, 53982, 53983, 53984, 54218, 54443, 54444]"
53803,"[53298, 53557, 53558]"
53804,"[53298, 53557, 53558, 53559, 54042]"
53805,"[53298, 53557, 53558, 53559, 53808, 54042, 54267, 54480]"
53806,"[53298, 53302, 53557, 53558, 53559, 53808, 54042, 54267, 54268, 54480, 54481]"
53807,"[53302, 53557, 53558, 53559, 53808, 54042, 54267, 54268, 54480, 54481, 54482]"
53836,"[53332, 53587, 53835]"
53837,"[53332, 53587, 53835]"
53838,"[53332, 53587, 53835]"
53839,"[53332, 53594, 53842, 54301]"
53883,"[53114, 53115, 53116, 53376, 53377, 53379, 53635, 53637, 53638, 53884, 54121]"
53884,"[53115, 53116, 53376, 53377, 53379, 53635, 53637, 53638, 53639, 53884, 53887, 54121]"
53972,"[53204, 53721, 53725, 53971, 53972, 53973, 54205, 54206, 54646]"
53973,"[53204, 53725, 53971, 53972, 53973, 54205, 54206, 54646]"
53974,"[53725, 53971, 53972, 53973, 54206]"
53975,"[53725, 53972, 53973]"
53981,"[53213, 53475, 53476, 53477, 53733, 53734, 53735, 53982, 53983, 53984, 54218, 54443]"
53982,"[53213, 53215, 53475, 53476, 53477, 53478, 53733, 53734, 53735, 53982, 53983, 53984, 54218, 54443, 54444]"
53983,"[53215, 53216, 53475, 53476, 53477, 53478, 53733, 53734, 53735, 53738, 53982, 53983, 53984, 54218, 54443, 54444]"
53984,"[53215, 53216, 53476, 53477, 53478, 53733, 53734, 53735, 53738, 53982, 53983, 53984, 54218, 54443, 54444, 54659]"
53985,"[53216, 53477, 53478, 53734, 53735, 53738, 53982, 53983, 53984, 54218, 54443, 54444, 54659, 54660]"
54039,"[53298, 53557, 53558, 54042, 54267, 54480]"
54040,"[53298, 53557, 53558, 53559, 53808, 54042, 54267, 54268, 54480, 54481, 54688]"
54041,"[53557, 53558, 53559, 53808, 54042, 54267, 54268, 54480, 54481, 54482, 54688, 54689]"
54042,"[53302, 53557, 53558, 53559, 53808, 54042, 54267, 54268, 54480, 54481, 54482, 54688, 54689, 54690]"
54072,"[53332, 53587, 53835]"
54073,"[53332, 53835, 54301]"
54074,"[53332, 53842, 54301, 54515]"
54075,"[53594, 53842, 53843, 54078, 54301, 54303, 54515]"
54119,"[53377, 53379, 53635, 53637, 53638, 53884, 53887, 54121, 54347]"
54120,"[53379, 53635, 53637, 53638, 53639, 53884, 53887, 53888, 54121, 54347, 54768]"
54123,"[53382, 53383, 53638, 53639, 53641, 53887, 53888, 54121, 54124, 54347, 54349, 54564, 54771]"
54207,"[53725, 53971, 53972, 53973, 54205, 54206, 54644, 54646]"
54208,"[53725, 53971, 53972, 53973, 54205, 54206, 54646]"
54209,"[53725, 53971, 53972, 53973, 54206, 54646]"
54216,"[53475, 53476, 53733, 53734, 53735, 53982, 53983, 53984, 54218, 54443, 54444]"
54217,"[53475, 53476, 53477, 53733, 53734, 53735, 53982, 53983, 53984, 54218, 54443, 54444]"
54218,"[53476, 53477, 53478, 53733, 53734, 53735, 53982, 53983, 53984, 54218, 54443, 54444, 54659]"
54219,"[53477, 53478, 53734, 53735, 53738, 53982, 53983, 53984, 54218, 54443, 54444, 54659, 54660]"
54220,"[53478, 53735, 53738, 53982, 53983, 53984, 54218, 54443, 54444, 54659, 54660]"
54221,"[53738, 53983, 53984, 54218, 54443, 54444, 54659, 54660, 54869]"
54264,"[53557, 54042, 54267, 54480, 54481, 54688, 54893, 54895]"
54265,"[53557, 53558, 54042, 54267, 54268, 54480, 54481, 54482, 54688, 54689, 54895]"
54266,"[53557, 53558, 53559, 53808, 54042, 54267, 54268, 54480, 54481, 54482, 54688, 54689, 54690, 54895]"
54267,"[53558, 53559, 53808, 54042, 54267, 54268, 54480, 54481, 54482, 54688, 54689, 54690, 54691]"
54296,"[53587, 53835, 54293, 54508, 54716, 54717]"
54297,"[53835, 54508, 54717, 54928]"
54298,"[54301, 54515, 54928]"
54299,"[54301, 54515, 54928]"
54300,"[53842, 54078, 54301, 54303, 54515, 54517, 54724, 54931]"
54344,"[53635, 53637, 53884, 54121, 54347, 54768]"
54345,"[53637, 53638, 53884, 53887, 54121, 54347, 54768]"
54432,"[53725, 53971, 53972, 53973, 54205, 54206, 54644, 54646, 55061]"
54433,"[53725, 53971, 53972, 53973, 54205, 54206, 54644, 54646, 55064]"
54434,"[53725, 53972, 53973, 54206, 54646, 55064]"
54441,"[53733, 53734, 53982, 53983, 54218, 54443, 54444]"
54442,"[53733, 53734, 53735, 53982, 53983, 53984, 54218, 54443, 54444, 54659]"
54443,"[53734, 53735, 53982, 53983, 53984, 54218, 54443, 54444, 54659, 54660]"
54444,"[53735, 53982, 53983, 53984, 54218, 54443, 54444, 54659, 54660]"
54445,"[53738, 53983, 53984, 54218, 54443, 54444, 54659, 54660, 54869]"
54446,"[53738, 53984, 54218, 54443, 54444, 54659, 54660, 54869, 54870]"
54447,"[53738, 54444, 54659, 54660, 54869, 54870, 55078]"
54448,"[54659, 54660, 54869, 54870, 55078, 55079]"
54477,"[54480, 54688, 54891, 54893, 54895]"
54478,"[54267, 54480, 54481, 54688, 54689, 54893, 54895]"
54479,"[54042, 54267, 54268, 54480, 54481, 54482, 54688, 54689, 54690, 54893, 54895]"
54480,"[54042, 54267, 54268, 54480, 54481, 54482, 54688, 54689, 54690, 54691, 54895]"
54481,"[53808, 54042, 54267, 54268, 54480, 54481, 54482, 54688, 54689, 54690, 54691, 54895, 55105]"
54482,"[53808, 54042, 54267, 54268, 54480, 54481, 54482, 54688, 54689, 54690, 54691, 55105]"
54508,"[53835, 54293, 54506, 54508, 54713, 54714, 54716, 54717, 54923, 54924, 55131]"
54510,"[53835, 54293, 54508, 54716, 54717, 54924, 54928]"
54511,"[54508, 54716, 54717, 54928]"
54512,"[54301, 54515, 54717, 54928]"
54513,"[54301, 54515, 54724, 54928, 54931]"
54514,"[54301, 54303, 54515, 54517, 54724, 54725, 54928, 54931, 54932, 55138]"
54646,"[53971, 53972, 53973, 54205, 54206, 54644, 54646, 55061, 55064, 55266]"
54647,"[53972, 53973, 54206, 54644, 54646, 55061, 55064, 55266, 55267]"
54656,"[53982, 53983, 54218, 54443, 54444, 54659]"
54657,"[53982, 53983, 53984, 54218, 54443, 54444, 54659, 54660]"
54658,"[53983, 53984, 54218, 54443, 54444, 54659, 54660, 54869]"
54659,"[53984, 54218, 54443, 54444, 54659, 54660, 54869, 54870]"
54660,"[54443, 54444, 54659, 54660, 54869, 54870, 55078]"
54661,"[54444, 54659, 54660, 54869, 54870, 55078, 55079]"
54662,"[54659, 54660, 54869, 54870, 55078, 55079]"
54663,"[54660, 54869, 54870, 55078, 55079, 55283]"
54664,"[54869, 54870, 55078, 55079, 55283, 55284]"
54683,"[54891, 54893, 55299, 55300]"
54684,"[54891, 54893, 54895, 55300, 55302]"
54685,"[54480, 54688, 54891, 54893, 54895, 55302]"
54686,"[54480, 54481, 54688, 54689, 54891, 54893, 54895, 55302, 55304]"
54687,"[54267, 54480, 54481, 54482, 54688, 54689, 54690, 54893, 54895, 55304]"
54688,"[54042, 54267, 54268, 54480, 54481, 54482, 54688, 54689, 54690, 54691, 54893, 54895, 55105, 55304]"
54689,"[54042, 54267, 54268, 54480, 54481, 54482, 54688, 54689, 54690, 54691, 54895, 55105]"
54719,"[54508, 54716, 54717, 54924, 54928]"
54720,"[54515, 54717, 54928, 54931]"
54721,"[54301, 54515, 54724, 54928, 54931, 54932, 55138]"
54854,"[54206, 54644, 54646, 55061, 55064, 55266, 55267]"
54855,"[54644, 54646, 55061, 55064, 55266, 55267, 55461]"
54866,"[54218, 54443, 54444, 54659, 54660, 54869]"
54867,"[54443, 54444, 54659, 54660, 54869, 54870, 55078]"
54868,"[54444, 54659, 54660, 54869, 54870, 55078, 55079]"
54869,"[54659, 54660, 54869, 54870, 55078, 55079]"
54870,"[54659, 54660, 54869, 54870, 55078, 55079, 55283]"
54871,"[54660, 54869, 54870, 55078, 55079, 55283, 55284]"
54872,"[54869, 54870, 55078, 55079, 55283, 55284, 55478]"
54873,"[54870, 55078, 55079, 55283, 55284, 55478]"
54890,"[54891, 54893, 55299, 55300, 55493, 55494]"
54891,"[54891, 54893, 55299, 55300, 55302, 55493, 55494, 55495]"
54892,"[54891, 54893, 54895, 55299, 55300, 55302, 55494, 55495]"
54893,"[54688, 54891, 54893, 54895, 55300, 55302, 55304, 55495]"
54894,"[54480, 54688, 54689, 54891, 54893, 54895, 55302, 55304]"
54895,"[54480, 54481, 54688, 54689, 54690, 54893, 54895, 55105, 55302, 55304]"
54896,"[54267, 54480, 54481, 54482, 54688, 54689, 54690, 54691, 54893, 54895, 55105, 55304]"
54897,"[54267, 54268, 54480, 54481, 54482, 54688, 54689, 54690, 54691, 54895, 55105, 55304, 55308]"
55057,[54428]
55058,"[54428, 54644, 55061]"
55059,"[54428, 54644, 55061]"
55061,"[54644, 54646, 55061, 55064, 55266, 55267]"
55062,"[54644, 54646, 55061, 55064, 55266, 55267, 55461]"
55076,"[54659, 54660, 54869, 54870, 55078, 55079]"
55077,"[54659, 54660, 54869, 54870, 55078, 55079, 55283]"
55078,"[54660, 54869, 54870, 55078, 55079, 55283, 55284]"
55079,"[54869, 54870, 55078, 55079, 55283, 55284, 55478]"
55080,"[54869, 54870, 55078, 55079, 55283, 55284, 55478]"
